"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","default","tot.payment","principal","interest"
0,"small_business",0.1336,845,11.98292909,7.91,712,3060.041667,16716,22.4,5,0,0,0,30420,20374.8294151876,10045.1705848124
0,"debt_consolidation",0.1178,264.88,10.73639668,11.74,702,1980.041667,6290,33.1,4,0,0,0,9535.68,6696.87200671961,2838.80799328039
0,"credit_card",0.1336,541.89,11.91839057,24.55,682,7290,146579,85.4,3,0,0,1,19508.04,13066.1731500544,6441.86684994556
0,"debt_consolidation",0.1525,869.7,10.71441777,13.73,697,7860.041667,18840,54.8,6,0,0,1,31309.2,19814.4601957747,11494.7398042253
0,"educational",0.1557,559.13,10.6454249,6.83,707,10410.04167,8044,30.7,8,0,0,0,20128.68,12617.0069744972,7511.67302550278
0,"debt_consolidation",0.143,154.46,10.38899537,19.5,687,840.0416667,2967,42.4,2,0,0,1,5560.56,3620.81385580688,1939.74614419312
0,"small_business",0.0938,95.94,11.22524339,1.36,727,7650,3484,29,4,0,0,1,3453.84,2606.70417598043,847.135824019572
0,"credit_card",0.1241,334.11,10.59663473,9.51,692,6690.041667,23534,45.8,4,0,0,0,12027.96,8289.0381704165,3738.9218295835
0,"debt_consolidation",0.1083,365.78,12.76569986,9.43,717,8640,228727,77.5,4,0,0,1,13168.08,9515.24947231967,3652.83052768033
0,"debt_consolidation",0.1462,189.64,10.08580911,20.45,672,1350,4609,83.8,4,0,0,0,6827.04,4403.02232649961,2424.01767350039
0,"educational",0.16,114.27,9.798127037,20.2,662,1517.041667,1748,83.2,6,0,0,0,4113.72,2545.50161454076,1568.21838545924
0,"home_improvement",0.143,252.28,11.08214255,8.22,667,4650,13081,83.9,5,0,0,0,9082.08,5913.88656961647,3168.19343038353
0,"debt_consolidation",0.1284,773.22,11.49276357,22.77,712,5280.041667,29716,80.5,4,0,0,0,27835.92,18937.1816582395,8898.73834176053
0,"credit_card",0.1221,186.57,10.91508846,4.36,702,11070.04167,6788,26.7,5,1,1,0,6716.52,4656.52826633672,2059.99173366328
0,"credit_card",0.0932,319.47,11.00209984,19.58,757,10950,164974,24.6,0,0,0,0,11500.92,8695.68592659149,2805.23407340851
0,"debt_consolidation",0.1947,479.66,11.42954386,24.4,662,6030.041667,58439,70.8,9,0,0,0,17267.76,9628.63218690758,7639.12781309242
0,"home_improvement",0.1568,350.02,11.22524339,8.83,677,1050,9700,36.7,2,0,0,1,12600.72,7872.32902051669,4728.39097948331
0,"credit_card",0.1474,538.78,11.15625052,24.89,672,6390.041667,67901,79.6,2,0,0,1,19396.08,12464.3302339163,6931.74976608369
0,"credit_card",0.1189,397.97,11.28978191,19.63,722,8910.041667,36719,61.5,4,0,0,0,14326.92,10028.5927198184,4298.32728018165
0,"debt_consolidation",0.1695,534.41,11.48600638,5.02,677,780.0416667,1513,30.9,1,0,0,0,19238.76,11570.132510703,7668.62748929699
0,"small_business",0.1253,138.89,10.16600565,22.7,677,8970.041667,27535,54.4,1,0,0,1,5000.04,3433.38245038352,1566.65754961647
0,"all_other",0.1284,268.95,10.81977828,22.22,697,7440.041667,49391,90.3,2,0,0,1,9682.2,6586.94162978649,3095.25837021351
0,"debt_consolidation",0.1379,340.76,10.858999,21.99,682,3030.041667,6641,31.6,4,0,0,1,12267.36,8111.1696154399,4156.1903845601
0,"debt_consolidation",0.1474,207.23,10.6454249,22.17,702,4590.041667,17295,74.5,8,0,0,0,7460.28,4794.13332784156,2666.14667215844
0,"all_other",0.1505,277.53,10.89858946,14.91,667,6122.041667,26814,57.7,5,5,0,0,9991.08,6361.0451456316,3630.0348543684
0,"debt_consolidation",0.16,235.56,10.94022444,21.53,727,5951,9007,33.2,9,0,0,0,8480.16,5247.38216785876,3232.77783214124
0,"debt_consolidation",0.1189,265.32,11.00209984,19.52,702,4891.041667,83434,69,3,0,0,0,9551.52,6685.89647566953,2865.62352433047
0,"debt_consolidation",0.1505,329.57,10.96301245,12.31,707,10140,25506,98.9,4,0,0,0,11864.52,7553.81273608549,4310.70726391451
0,"debt_consolidation",0.1221,183.24,10.23981692,5.53,722,1800,4405,23.4,5,0,0,0,6596.64,4573.41608792164,2023.22391207836
0,"small_business",0.1095,392.57,13.01700286,8.49,737,5130,224090,40.1,3,0,0,0,14132.52,10175.45578321,3957.06421679003
0,"home_improvement",0.1474,103.62,10.1266311,14.16,712,6420.041667,7162,44.8,8,0,0,0,3730.32,2397.18233571849,1333.13766428151
0,"debt_consolidation",0.1347,182.34,10.10659165,23.36,692,1470,3039,50.6,5,0,0,0,6564.24,4382.13801088584,2182.10198911416
0,"debt_consolidation",0.1347,169.62,10.12647109,9.65,687,1860,6608,60.1,4,0,0,0,6106.32,4076.44098610539,2029.87901389461
0,"credit_card",0.1505,374.67,11.33857208,12.79,697,5370.041667,26598,97.1,6,0,0,1,13488.12,8587.51408753573,4900.60591246427
0,"all_other",0.1537,139.39,10.08580911,18.35,682,870.0416667,1272,38.5,0,0,0,0,5018.04,3164.32391307708,1853.71608692292
0,"all_other",0.1695,178.14,10.16585182,2.91,667,1290.041667,8136,36.5,7,0,0,0,6413.04,3856.78300454077,2556.25699545923
0,"small_business",0.1726,250.49,10.37349118,12.26,667,2520,26726,98.3,4,0,0,1,9017.64,5372.97983675761,3644.66016324239
0,"debt_consolidation",0.1253,334.67,11.64395373,15.39,722,11010,141532,97.2,0,0,0,0,12048.12,8273.0945688664,3775.0254311336
0,"all_other",0.1379,511.14,12.68233167,9.98,722,9960.041667,13739,67.7,7,0,0,0,18401.04,12166.7544231599,6234.28557684015
0,"debt_consolidation",0.1474,241.76,10.48010092,19.38,672,3810.041667,6907,51.9,5,0,0,0,8703.36,5592.96276281898,3110.39723718103
0,"credit_card",0.08,282.03,11.51292546,23.9,777,6660.041667,212878,5.8,2,0,0,0,10153.08,7986.6956036376,2166.3843963624
0,"debt_consolidation",0.1347,169.62,9.392661929,9.9,697,1110,2905,25.5,4,0,0,1,6106.32,4076.44098610539,2029.87901389461
0,"all_other",0.1663,532.05,11.64395373,21.95,672,5250.041667,107611,89.1,6,0,0,1,19153.8,11630.1530847337,7523.64691526632
0,"credit_card",0.167,426.02,11.26446411,9.62,672,3849.958333,7672,78.3,7,0,0,0,15336.72,9292.89335807398,6043.82664192602
0,"home_improvement",0.1189,497.46,11.40756495,17.11,712,8040,96473,48.1,1,0,0,0,17908.56,12535.6779013514,5372.88209864855
0,"debt_consolidation",0.1316,337.71,11.15625052,19.7,692,4110.041667,27200,69.2,4,0,0,1,12157.56,8191.94372288709,3965.61627711291
0,"credit_card",0.1316,189.12,10.49127422,22.6,712,5393.041667,40553,82,1,0,0,1,6808.32,4587.54670241452,2220.77329758548
0,"debt_consolidation",0.1505,520.37,10.59663473,12.42,677,3006.041667,8193,33.6,5,0,0,0,18733.32,11926.9882983184,6806.33170168156
0,"major_purchase",0.1253,267.73,10.81977828,21.29,697,3060.041667,34938,59.6,4,1,0,0,9638.28,6618.32733415783,3019.95266584217
0,"all_other",0.16,175.79,10.66886237,13.12,682,810.0416667,2754,34.4,2,0,0,0,6328.44,3915.93356804165,2412.50643195835
0,"debt_consolidation",0.1284,336.18,10.84642022,21.64,712,3000.041667,10227,92.1,4,0,0,1,12102.48,8233.49335230199,3868.98664769801
0,"educational",0.1505,173.46,10.71441777,9.52,697,1057,4840,35.6,2,0,0,0,6244.56,3975.73916679731,2268.82083320269
0,"debt_consolidation",0.1474,518.06,11.25803322,22.42,687,9600.041667,2009,19.9,5,0,0,0,18650.16,11984.9863042108,6665.17369578922
0,"small_business",0.1189,497.46,10.69648007,17.65,727,3150.041667,5665,26.6,4,0,0,1,17908.56,12535.6779013514,5372.88209864855
0,"credit_card",0.1284,294.16,11.56171563,18.01,682,3210,112549,82.7,0,0,0,0,10589.76,7204.36791157462,3385.39208842538
0,"debt_consolidation",0.1347,407.08,11.46167427,17.36,702,3210,30250,35.9,4,1,0,0,14654.88,9783.2661043732,4871.6138956268
0,"debt_consolidation",0.1442,412.6,10.80972795,13.79,717,5010.041667,2976,96,4,0,0,0,14853.6,9637.31227510224,5216.28772489776
0,"small_business",0.1126,123.24,11.22524339,11.6,712,5550,10673,21.4,4,0,0,0,4436.64,3164.82364353749,1271.81635646251
0,"all_other",0.1568,210.01,11.35040654,7.85,677,1380.041667,3735,66.7,6,0,0,0,7560.36,4723.35243014316,2837.00756985684
0,"small_business",0.1379,511.14,11.22524339,14.64,712,3780.041667,1914,32.4,7,0,0,0,18401.04,12166.7544231599,6234.28557684015
0,"small_business",0.16,84.38,11.15625052,0.93,702,721,2024,14.6,1,0,0,0,3037.68,1879.66593362168,1158.01406637832
0,"small_business",0.1189,397.97,11.35040654,7.31,722,4380,29669,56.8,5,0,0,1,14326.92,10028.5927198184,4298.32728018165
0,"debt_consolidation",0.1189,497.46,11.22524339,19.17,717,5940.041667,125642,82.2,0,1,0,1,17908.56,12535.6779013514,5372.88209864855
0,"debt_consolidation",0.1158,495.21,11.69524702,14.65,732,9990.041667,182274,48.9,0,1,0,0,17827.56,12595.5751599903,5231.98484000965
0,"debt_consolidation",0.1347,101.77,11.00209984,17.68,692,4860.041667,198,3.1,4,2,0,0,3663.72,2445.8165260933,1217.9034739067
0,"credit_card",0.1853,546.27,11.98292909,11.27,677,5438,15814,83.2,6,0,0,0,19665.72,11279.3883294365,8386.33167056354
0,"educational",0.1821,507.62,11.2708539,16.45,662,4531.041667,95801,82.8,7,0,0,1,18274.32,10582.4481694578,7691.87183054218
0,"debt_consolidation",0.1947,295.18,10.76896908,18.18,667,7920.041667,11537,98.6,5,0,1,1,10626.48,5925.40476364796,4701.07523635204
0,"home_improvement",0.16,168.76,11.00209984,13.8,667,3600,9761,54.2,6,0,1,1,6075.36,3759.33186724336,2316.02813275664
0,"debt_consolidation",0.1568,336.02,10.30895266,10.12,672,1920.041667,9611,40.6,5,0,0,1,12096.72,7557.45385256276,4539.26614743724
0,"debt_consolidation",0.1474,345.37,11.00209984,7.6,682,5940.041667,32153,63.3,5,2,0,0,12433.32,7989.91375494205,4443.40624505795
0,"home_improvement",0.1821,362.59,10.91501573,13.46,687,2610,3802,9,9,0,0,0,13053.24,7558.98089469231,5494.25910530769
0,"credit_card",0.1284,336.18,11.54248427,2.9,722,2250,10338,23.3,5,0,0,0,12102.48,8233.49335230199,3868.98664769801
0,"all_other",0.1442,275.07,11.06272446,5.65,707,2400.041667,3606,43.4,6,0,0,0,9902.52,6424.95270846431,3477.56729153569
0,"debt_consolidation",0.2011,260.53,10.30895266,10.44,667,540.0416667,6402,80,4,0,1,1,9379.08,5130.38998717177,4248.69001282822
0,"all_other",0.0963,385.14,11.28978191,7.41,767,11764,199390,23.2,1,0,0,0,13865.04,10386.1227487422,3478.91725125778
0,"small_business",0.1695,890.68,12.20607265,4.33,762,13170,12352,17.1,9,0,0,0,32064.48,19283.4820168652,12780.9979831348
0,"all_other",0.1379,204.46,11.58524613,12.02,682,4350,48818,72.1,4,1,0,0,7360.56,4866.79698196045,2493.76301803955
0,"debt_consolidation",0.1347,508.84,11.26446411,6.71,717,3720,20490,86.1,4,0,0,0,18318.24,12228.8423026168,6089.39769738316
0,"debt_consolidation",0.1411,342.29,11.28983191,9.34,692,4860.041667,30585,79.6,4,0,0,0,12322.44,8069.74586486791,4252.69413513209
0,"debt_consolidation",0.1758,539.13,10.65725935,9.91,677,931.0416667,18208,51,3,0,0,0,19408.68,11453.7866679648,7954.89333203517
0,"all_other",0.1758,345.05,10.96819829,23.11,677,3540.041667,4656,27.1,8,0,0,0,12421.8,7330.56793311681,5091.23206688319
0,"credit_card",0.1916,551.05,11.51292546,2.96,717,7770,5212,13.2,10,1,0,1,19837.8,11165.0594350193,8672.74056498067
0,"small_business",0.1316,270.17,10.77895629,4.42,707,5130,5684,83.6,5,0,1,1,9726.12,6553.60349297446,3172.51650702554
0,"all_other",0.1411,171.15,10.12679109,5.62,682,2250,4974,24.6,5,0,0,0,6161.4,4034.99081121897,2126.40918878103
0,"educational",0.1663,532.05,10.727663,4.45,677,7410.041667,14625,54.2,6,0,0,1,19153.8,11630.1530847337,7523.64691526632
0,"home_improvement",0.0932,127.79,11.51292546,10.78,737,2310.041667,116648,15.6,1,0,0,0,4600.44,3478.32880883691,1122.11119116309
0,"all_other",0.1568,315.02,10.20359214,8.53,682,1567,8052,57.1,5,0,0,0,11340.72,7085.14110063187,4255.57889936813
0,"all_other",0.1537,174.24,10.95954023,18.99,677,1590.041667,8310,52.3,5,0,0,0,6272.64,3955.46164441172,2317.17835558828
0,"debt_consolidation",0.1221,333.15,11.62621844,7.02,732,4830,12279,36.4,5,0,0,0,11993.4,8314.96163332839,3678.43836667161
0,"credit_card",0.1411,483.49,11.15625052,19.05,692,3960.041667,34491,44.8,4,0,0,0,17405.64,11398.6427538198,6006.99724618019
0,"small_business",0.1505,693.83,11.04611673,6.68,717,2283,7657,21.2,7,0,0,0,24977.88,15902.7274651157,9075.15253488425
0,"debt_consolidation",0.1884,109.74,10.30895266,23.36,662,1590.041667,2994,99.8,5,0,0,1,3950.64,2244.93729782491,1705.70270217509
0,"all_other",0.1347,54.28,12.61153775,6.72,677,7680,27197,46.6,4,1,0,0,1954.08,1304.49956800967,649.580431990327
0,"all_other",0.1411,171.15,10.6454249,13.71,692,4650.041667,1064,11.1,5,1,1,0,6161.4,4034.99081121897,2126.40918878103
0,"debt_consolidation",0.1411,143.77,11.08312668,14.24,682,6930,17126,81.6,5,0,0,0,5175.72,3389.48658445195,1786.23341554805
0,"all_other",0.1189,72.97,10.30895266,17,717,2042.041667,1243,12.9,4,1,0,0,2626.92,1838.79792638929,788.122073610712
0,"all_other",0.1726,178.93,10.09410791,3.27,697,690.0416667,2526,32.4,2,0,0,0,6441.48,3838.02659663475,2603.45340336525
0,"all_other",0.16,105.48,9.998615898,13.2,677,1170,1270,70.6,4,0,0,0,3797.28,2349.69379803762,1447.58620196238
0,"all_other",0.1253,281.12,10.81977828,9.53,717,3870.041667,53243,71.8,4,0,0,0,10120.32,6949.33022141131,3170.98977858869
0,"educational",0.1884,182.89,11.38509209,4.57,687,630.0416667,1897,29.2,1,0,0,0,6584.04,3741.35759430651,2842.68240569348
0,"debt_consolidation",0.1379,170.38,10.1266311,22.18,692,4320.041667,5040,45.2,5,0,1,0,6133.68,4055.58480771995,2078.09519228005
0,"all_other",0.1411,684.58,11.54034606,4.34,727,3750,92549,51.6,6,0,0,0,24644.88,16139.4917297358,8505.38827026419
0,"home_improvement",0.1461,206.86,10.91508846,18.98,717,5254,2725,38.9,7,0,1,0,7446.96,4804.27379355495,2642.68620644505
0,"all_other",0.1474,103.62,9.852194258,2.21,702,815.9583333,915,20.3,0,0,0,0,3730.32,2397.18233571849,1333.13766428151
0,"all_other",0.1663,88.68,10.48391386,1.51,707,690.0416667,946,15.8,0,0,0,1,3192.48,1938.46814313351,1254.01185686649
0,"home_improvement",0.1695,342.02,11.21187442,15.24,667,3901.041667,3491,64.6,7,0,2,0,12312.72,7404.83284614929,4907.88715385071
0,"all_other",0.1537,69.7,9.998797732,3.22,702,1050.041667,2503,27.5,0,0,0,0,2509.2,1582.27546266929,926.924537330711
0,"all_other",0.1474,66.49,9.287301413,20.33,687,930.0416667,1909,14,2,0,0,0,2393.64,1538.20356593247,855.436434067531
0,"debt_consolidation",0.1568,700.04,11.87756858,12.61,737,5310.041667,116893,62.4,8,0,0,0,25201.44,15744.6580410334,9456.78195896663
0,"debt_consolidation",0.1947,332.07,10.48574786,12.27,662,3450.041667,434,72.3,7,0,0,0,11954.52,6665.9298050836,5288.5901949164
0,"debt_consolidation",0.1442,343.83,10.81977828,22.22,702,5070.041667,5558,23.9,4,0,1,1,12377.88,8031.01570418905,4346.86429581095
0,"debt_consolidation",0.1411,136.92,10.81985828,9.96,677,3330,10046,77.3,4,0,0,0,4929.12,3227.99264897518,1701.12735102482
0,"major_purchase",0.1663,99.32,9.61580548,16.48,667,1020.041667,6399,50,1,0,0,0,3575.52,2171.0493456926,1404.4706543074
0,"all_other",0.1695,213.77,10.46310334,4.8,692,840,6030,27.9,5,0,0,0,7695.72,4628.18290603279,3067.53709396721
0,"all_other",0.1568,210.01,10.81977828,5.64,742,4350,9400,25.8,9,0,0,0,7560.36,4723.35243014316,2837.00756985684
0,"debt_consolidation",0.1442,375.63,10.6454249,19.29,692,1500,2216,11.5,4,0,0,0,13522.68,8773.78480343348,4748.89519656652
0,"small_business",0.1442,240.68,11.51292546,3.18,732,4830,15222,44.5,6,0,0,0,8664.48,5621.68763541349,3042.79236458651
0,"home_improvement",0.0963,513.51,13.01700286,9.66,777,6780.041667,255805,20.5,2,0,0,0,18486.36,13847.8939936299,4638.46600637011
0,"major_purchase",0.1411,71.89,9.998797732,0,727,870,312,4.2,3,0,0,0,2588.04,1694.861171011,893.178828989004
0,"debt_consolidation",0.1505,312.23,10.43399815,16.45,682,2640,11614,66,6,0,0,0,11240.28,7156.37634064986,4083.90365935014
0,"educational",0.1284,504.27,10.59663473,22.71,717,7140,60267,60.6,0,0,0,0,18153.72,12350.240028453,5803.47997154701
0,"credit_card",0.179,216.6,10.81977828,6.6,677,900,3433,79.8,1,0,0,0,7797.6,4557.69035466305,3239.90964533695
0,"major_purchase",0.1695,267.21,10.59653473,21.57,672,1079.958333,3132,78.3,2,0,0,0,9619.56,5785.17450681116,3834.38549318884
0,"credit_card",0.1379,302.42,11.37939407,24.99,692,2640.958333,122464,87.7,1,0,0,0,10887.12,7198.55591941934,3688.56408058066
0,"all_other",0.1568,210.01,11.40756495,8.28,667,3719.958333,13841,44.9,5,1,0,0,7560.36,4723.35243014316,2837.00756985684
0,"major_purchase",0.1347,118.73,9.61580548,17.28,727,930,0,0,0,0,0,1,4274.28,2853.41255913391,1420.86744086609
0,"all_other",0.1632,335.48,11.08220409,9.43,712,1919.958333,7081,39.1,8,0,0,0,12077.28,7401.82063414252,4675.45936585748
0,"debt_consolidation",0.1663,287.31,10.91501573,22.71,667,6071,16194,84.8,5,0,0,1,10343.16,6280.34824316292,4062.81175683708
0,"credit_card",0.1221,239.87,10.27505111,15.77,722,5370,15557,24.5,4,0,0,0,8635.32,5986.82229322072,2648.49770677928
0,"small_business",0.1347,376.55,10.96819829,21.27,737,8069.958333,37589,72,7,0,0,1,13555.8,9049.54517933018,4506.25482066982
0,"all_other",0.1663,336.97,11.12732181,9.25,682,839.9583333,3050,24.2,3,0,0,0,12130.92,7365.87291600922,4765.04708399078
0,"major_purchase",0.16,175.79,11.51292546,22.22,672,4769.958333,37335,55.7,6,0,0,0,6328.44,3915.93356804165,2412.50643195835
0,"debt_consolidation",0.1505,291.41,11.22524339,7.12,687,2010,7,0.2,5,0,0,0,10490.76,6679.1776236389,3811.5823763611
0,"credit_card",0.1411,82.15,10.858999,11.28,677,1559.958333,7718,65.4,4,0,0,0,2957.4,1936.7484378711,1020.6515621289
0,"credit_card",0.1537,522.7,11.35035948,4.04,702,9180.958333,12415,47.6,7,0,0,0,18817.2,11865.9309087122,6951.26909128784
0,"educational",0.1663,177.35,9.852194258,17.68,662,2639.958333,679,18.9,6,0,0,1,6384.6,3876.71769491122,2507.88230508877
0,"major_purchase",0.2011,91.19,9.305650552,3.16,667,570,242,9.7,6,0,0,0,3282.84,1795.72511008404,1487.11488991596
0,"all_other",0.1726,35.79,9.903487553,3,682,570,1131,49.2,0,0,0,0,1288.44,767.691118837299,520.748881162702
0,"all_other",0.1758,170.73,9.61580548,11.68,707,1650,0,0,9,0,0,0,6146.28,3627.14929204762,2519.13070795238
0,"debt_consolidation",0.179,541.5,11.46163217,0.8,687,779.9583333,3118,52,3,0,0,0,19494,11394.2258866576,8099.77411334238
0,"all_other",0.1568,280.02,11.39639165,12.08,677,7170,22187,45.5,6,0,0,0,10080.72,6297.95318074705,3782.76681925295
0,"debt_consolidation",0.1442,85.96,9.852194258,24,672,2520,5475,48.8,4,0,0,0,3094.56,2007.81231984437,1086.74768015563
0,"debt_consolidation",0.179,541.5,11.14186178,17.17,702,5129.958333,608,5.7,8,0,0,1,19494,11394.2258866576,8099.77411334238
0,"debt_consolidation",0.1411,171.15,10.03120068,22.76,717,1080,362,8.4,2,0,0,1,6161.4,4034.99081121897,2126.40918878103
0,"all_other",0.1221,799.56,12.20609265,17.97,722,6720,351453,95.1,0,0,0,1,28784.16,19955.9079199881,8828.25208001185
0,"home_improvement",0.1284,201.71,11.35040654,12.16,707,3600,24364,63.8,4,0,0,0,7261.56,4940.14499402949,2321.41500597051
0,"debt_consolidation",0.1505,503.03,10.07693653,5.75,697,2820,3695,46.2,6,0,1,1,18109.08,11529.5519028828,6579.5280971172
0,"all_other",0.1568,350.02,11.87756858,1.26,692,4956,11105,43.5,7,2,0,0,12600.72,7872.32902051669,4728.39097948331
0,"all_other",0.1379,340.76,11.13453063,13.82,707,14550,56903,54.2,5,1,0,0,12267.36,8111.1696154399,4156.1903845601
0,"debt_consolidation",0.1347,576.69,10.96280446,22.32,717,3359.958333,4583,73.9,5,0,0,0,20760.84,13859.4667626289,6901.37323737108
0,"small_business",0.2011,65.14,9.903487553,2.4,667,540,806,17.1,5,0,0,0,2345.04,1282.74518774947,1062.29481225053
0,"all_other",0.1411,85.58,10.25765937,7.37,732,779.9583333,0,0,0,0,0,0,3080.88,2017.61328439451,1063.26671560549
0,"all_other",0.1474,207.23,10.2646524,1.34,707,902,1185,19.4,1,0,0,0,7460.28,4794.13332784156,2666.14667215844
0,"educational",0.1947,184.49,9.210340372,0,682,541,0,0,0,0,0,0,6641.64,3703.42816195342,2938.21183804658
0,"all_other",0.1726,53.68,9.586582621,5.27,687,2309.958333,2308,69.9,8,0,0,0,1932.48,1151.42942886801,781.050571131987
0,"small_business",0.1253,240.96,10.81977828,0.6,717,5010,1306,14.4,5,0,0,0,8674.56,5956.56876120969,2717.99123879031
0,"small_business",0.1916,293.9,10.57704408,13.19,677,869.9583333,634,42.3,3,0,0,1,10580.4,5954.83344152469,4625.56655847531
0,"all_other",0.1632,670.96,10.6359516,17.16,692,1680,10022,24.7,6,0,0,0,24154.56,14803.641268285,9350.91873171497
0,"small_business",0.1284,504.27,11.40756495,4.29,727,6000,19601,56.2,4,0,0,0,18153.72,12350.240028453,5803.47997154701
0,"small_business",0.1726,715.69,11.35040654,17.08,727,5249.958333,28268,53.9,9,0,0,1,25764.84,15351.4628902114,10413.3771097886
0,"all_other",0.16,87.9,8.672999643,5.13,672,930,727,72.7,3,0,0,0,3164.4,1958.07816503135,1206.32183496865
0,"debt_consolidation",0.1821,184.02,10.08580911,6.85,672,809.9583333,5204,86.7,0,0,0,0,6624.72,3836.29902711404,2788.42097288596
0,"all_other",0.1537,348.47,11.1420067,11.01,687,5370,10631,35.3,6,0,0,0,12544.92,7910.69627656194,4634.22372343806
0,"home_improvement",0.1505,520.37,10.66886237,11.58,687,2850,4490,43.6,4,0,0,1,18733.32,11926.9882983184,6806.33170168156
0,"small_business",0.1379,425.95,11.15625052,16.73,697,8549.958333,74042,41.9,1,2,0,0,15334.2,10138.9620192999,5195.23798070012
0,"major_purchase",0.1758,898.55,10.91508846,3.56,697,1109.958333,5341,24,5,0,0,1,32347.8,19089.6444466081,13258.1555533919
0,"all_other",0.16,116.02,10.75790288,0.89,662,2669.958333,113,8.7,4,2,0,0,4176.72,2584.48496822454,1592.23503177546
0,"home_improvement",0.1632,352.26,11.57119437,2.9,707,4799.958333,726,1,8,0,0,0,12681.36,7772.04404609229,4909.31595390771
0,"major_purchase",0.16,175.79,9.952277717,14,682,869.9583333,6348,52,2,0,0,0,6328.44,3915.93356804165,2412.50643195835
0,"credit_card",0.1568,42.01,10.59663473,20.58,662,1440,1498,78.8,4,0,0,0,1512.36,944.850414696034,567.509585303966
0,"debt_consolidation",0.1347,118.73,10.14643373,24.24,692,2249.958333,2146,13.1,4,0,0,0,4274.28,2853.41255913391,1420.86744086609
0,"all_other",0.08,338.43,11.55214618,16.13,792,8370,186072,17.9,0,0,0,0,12183.48,9583.86481274713,2599.61518725287
0,"debt_consolidation",0.1695,178.14,10.81977828,20.86,667,4829.958333,8652,80.1,7,1,1,0,6413.04,3856.78300454077,2556.25699545923
0,"debt_consolidation",0.1663,514.32,11.35977429,23.01,667,7140,22720,86.1,4,1,0,1,18515.52,11242.5906109204,7272.92938907955
0,"small_business",0.1537,871.16,12.03765399,0.61,707,7230,4066,46.3,4,0,1,0,31361.76,19776.4001730126,11585.3598269874
0,"debt_consolidation",0.1474,552.59,11.39863632,3.63,732,5549.958333,15306,51.2,7,0,0,0,19893.24,12783.8157391882,7109.42426081181
0,"all_other",0.1474,48.36,10.20359214,3.42,682,2880,124,41.3,5,0,0,1,1740.96,1118.77762744013,622.182372559871
0,"debt_consolidation",0.1758,790.73,12.26434155,20.46,667,5249.958333,40604,65,4,0,0,1,28466.28,16799.0145826792,11667.2654173208
0,"all_other",0.0768,262.01,11.8493977,14.2,712,5640,164861,35.2,0,0,0,0,9432.36,7491.32983958621,1941.03016041379
0,"all_other",0.0768,374.29,11.22524339,20.74,727,3090,94064,57.6,0,0,0,0,13474.44,10701.6138531305,2772.8261468695
0,"debt_consolidation",0.1284,251.3,9.952277717,16.17,702,2760,27216,58.5,0,0,0,0,9046.8,6154.66975856235,2892.13024143765
0,"debt_consolidation",0.1442,412.6,11.22524339,15.31,692,5742,13084,89,4,0,1,0,14853.6,9637.31227510224,5216.28772489776
0,"all_other",0.1474,34.54,11.03488966,1.49,702,1080,1914,44.5,0,0,0,1,1243.44,799.06077857283,444.37922142717
0,"debt_consolidation",0.1442,515.74,11.77535127,12.82,697,4139.958333,20761,71.1,5,0,0,0,18566.64,12046.4067686894,6520.23323131064
0,"small_business",0.2011,735.06,13.30468493,14.39,672,7620,952013,99,6,0,0,0,26462.16,14474.8952672264,11987.2647327736
0,"small_business",0.1505,329.57,11.69524702,7.3,672,3150,3951,16.5,4,0,0,0,11864.52,7553.81273608549,4310.70726391451
0,"home_improvement",0.1632,127.13,9.798127037,1.13,702,690,707,17.7,0,0,0,0,4576.68,2804.91670805574,1771.76329194426
0,"all_other",0.0737,279.41,10.71441777,15.95,737,5071,4964,47.7,4,0,0,0,10058.76,8063.46928778834,1995.29071221166
0,"all_other",0.1474,518.06,11.22524339,15.49,677,2430,7151,45,4,0,0,0,18650.16,11984.9863042108,6665.17369578922
0,"credit_card",0.1347,339.23,11.28978191,14.2,692,4560,126402,68.9,2,0,0,0,12212.28,8152.64164436111,4059.63835563889
0,"educational",0.1284,168.09,10.81977828,8.66,737,4169.958333,0,0,6,0,0,1,6051.24,4116.746676151,1934.493323849
0,"all_other",0.2011,130.27,10.81977828,15.65,672,600,390,26,4,0,0,1,4689.72,2565.29345422357,2124.42654577643
0,"small_business",0.1663,115.28,8.987196821,6.3,707,660,0,0,2,0,0,0,4150.08,2519.92114953124,1630.15885046876
0,"all_other",0.1695,249.39,10.59653473,11.22,682,1080,6246,29.4,6,0,0,0,8978.04,5399.3663046055,3578.6736953945
0,"debt_consolidation",0.1474,259.03,9.903487553,15.54,692,1320,3642,30.3,5,0,0,0,9325.08,5992.49315210539,3332.58684789461
0,"all_other",0.1316,185.74,9.952277717,19.2,677,10898,9369,76.2,4,0,0,0,6686.64,4505.5569189217,2181.0830810783
0,"small_business",0.1979,370.57,11.90496755,11.58,662,722,3823,26.3,2,0,0,0,13340.52,7367.70323240092,5972.81676759908
0,"home_improvement",0.1474,435.17,11.15625052,18.77,687,2130,2680,11.8,5,0,0,0,15666.12,10067.3792417932,5598.74075820676
0,"educational",0.0963,224.66,10.1266311,21.36,732,7409.958333,11786,60.4,4,0,0,0,8087.76,6058.43676775309,2029.32323224691
